Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
77,09-02-2025 16:10,Afternoon Workout,5615,Lat Pulldown (Cable),F,59.0,11,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Lat Pulldown (Cable),F,59.0,8,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Lat Pulldown (Cable),F,59.0,8,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Face Pull (Cable),1,68.0,11,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Face Pull (Cable),F,59.0,9,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Face Pull (Cable),F,59.0,6,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Face Pull (Cable),F,59.0,5,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Bicep Curl (Cable),F,14.0,18,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Bicep Curl (Cable),F,14.0,20,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Bicep Curl (Cable),F,14.0,20,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Bicep Curl (Cable),F,14.0,14,,,,,
77,09-02-2025 16:10,Afternoon Workout,5615,Hammer Curl (Cable),D,36.0,9,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Bench Press (Barbell),1,70.0,5,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Bench Press (Barbell),2,70.0,8,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Bench Press (Barbell),F,40.0,7,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Bench Press (Barbell),F,70.0,4,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Shoulder Press (Machine),1,54.0,12,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Shoulder Press (Machine),F,54.0,10,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Shoulder Press (Machine),F,54.0,9,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Shoulder Press (Machine),F,54.0,9,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Lateral Raise (Cable),F,9.0,20,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Lateral Raise (Cable),F,9.0,18,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Lateral Raise (Cable),F,9.0,16,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Lateral Raise (Cable),F,9.0,14,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Chest Press (Machine),F,36.0,11,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Chest Press (Machine),F,36.0,7,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Chest Press (Machine),F,36.0,7,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Chest Press (Machine),F,36.0,7,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Triceps Extension,1,20.0,24,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Triceps Extension,F,23.0,22,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Triceps Extension,F,23.0,18,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Triceps Extension,F,23.0,18,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Triceps Pushdown (Cable - Straight Bar),F,59.0,9,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Triceps Pushdown (Cable - Straight Bar),F,59.0,10,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Triceps Pushdown (Cable - Straight Bar),F,59.0,8,,,,,
78,11-02-2025 17:19,Evening Workout,5844,Triceps Pushdown (Cable - Straight Bar),4,59.0,8,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Deadlift (Barbell),W,60.0,6,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Deadlift (Barbell),1,80.0,9,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Deadlift (Barbell),F,100.0,6,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Deadlift (Barbell),F,100.0,6,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Deadlift (Barbell),F,100.0,5,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Face Pull (Cable),1,59.0,12,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Face Pull (Cable),F,59.0,12,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Face Pull (Cable),F,59.0,11,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Face Pull (Cable),F,59.0,9,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Lat Pulldown (Cable),1,59.0,12,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Lat Pulldown (Cable),F,59.0,11,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Lat Pulldown (Cable),F,59.0,11,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Lat Pulldown (Cable),F,59.0,9,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Shrug (Barbell),1,60.0,12,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Shrug (Barbell),2,80.0,12,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Shrug (Barbell),3,60.0,13,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Shrug (Barbell),4,60.0,13,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Bicep Curl (Cable),F,14.0,28,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Bicep Curl (Cable),F,14.0,20,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Bicep Curl (Cable),F,14.0,22,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Bicep Curl (Cable),F,14.0,20,,,,,
79,15-02-2025 16:00,Afternoon Workout,6424,Hammer Curl (Cable),D,41.0,11,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Bench Press (Barbell),F,70.0,9,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Bench Press (Barbell),F,70.0,8,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Bench Press (Barbell),F,70.0,6,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Bench Press (Barbell),F,70.0,4,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Shoulder Press (Machine),1,56.0,12,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Shoulder Press (Machine),2,54.0,13,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Shoulder Press (Machine),F,56.0,9,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Shoulder Press (Machine),F,54.0,8,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Lateral Raise (Cable),F,9.0,22,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Lateral Raise (Cable),F,9.0,20,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Lateral Raise (Cable),F,9.0,16,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Lateral Raise (Cable),F,9.0,16,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Chest Press (Machine),F,36.0,8,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Chest Press (Machine),F,36.0,7,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Chest Press (Machine),F,36.0,5,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Chest Press (Machine),F,36.0,7,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Triceps Extension (Cable),1,41.0,6,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Triceps Extension (Cable),2,32.0,8,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Triceps Extension (Cable),F,32.0,12,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Triceps Extension (Cable),F,32.0,6,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Triceps Pushdown (Cable - Straight Bar),F,59.0,10,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Triceps Pushdown (Cable - Straight Bar),F,59.0,10,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Triceps Pushdown (Cable - Straight Bar),F,59.0,8,,,,,
80,16-02-2025 15:18,Evening Workout,6492,Triceps Pushdown (Cable - Straight Bar),F,68.0,6,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Standing Calf Raise (Barbell),1,30.0,12,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Standing Calf Raise (Barbell),2,30.0,12,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Standing Calf Raise (Barbell),3,40.0,17,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Standing Calf Raise (Barbell),4,60.0,16,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Leg Extension (Machine),1,59.0,12,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Leg Extension (Machine),2,59.0,13,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Leg Extension (Machine),F,59.0,14,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Leg Extension (Machine),F,59.0,11,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Seated Leg Curl (Machine),F,75.3,12,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Seated Leg Curl (Machine),2,65.0,21,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Seated Leg Curl (Machine),F,73.0,22,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Seated Leg Curl (Machine),F,79.0,20,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Leg Press,1,100.0,15,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Leg Press,F,102.3,9,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Leg Press,F,100.0,9,,,,,
81,17-02-2025 18:08,Evening Workout,5719,Leg Press,F,102.3,7,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Seated Row (Cable),1,68.0,12,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Seated Row (Cable),2,68.0,12,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Seated Row (Cable),F,68.0,11,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Seated Row (Cable),F,68.0,11,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Shrug (Barbell),1,80.0,12,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Shrug (Barbell),F,80.0,13,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Shrug (Barbell),3,60.0,13,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Shrug (Barbell),4,60.0,14,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Face Pull (Cable),1,59.0,12,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Face Pull (Cable),F,68.0,9,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Face Pull (Cable),F,68.0,9,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Face Pull (Cable),F,68.0,7,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Lat Pulldown (Cable),F,64.0,9,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Lat Pulldown (Cable),F,64.0,8,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Lat Pulldown (Cable),F,64.0,6,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Lat Pulldown (Cable),F,59.0,6,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Bicep Curl (Cable),F,16.0,16,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Bicep Curl (Cable),F,16.0,16,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Bicep Curl (Cable),F,16.0,14,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Bicep Curl (Cable),F,16.0,12,,,,,
82,20-02-2025 19:11,Afternoon Workout,5698,Hammer Curl (Cable),D,45.0,7,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Bench Press (Barbell),F,80.0,4,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Bench Press (Barbell),F,75.0,5,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Bench Press (Barbell),F,75.0,4,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Lateral Raise (Cable),F,9.0,24,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Lateral Raise (Cable),F,9.0,18,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Lateral Raise (Cable),F,9.0,12,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Shoulder Press (Machine),F,59.0,11,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Shoulder Press (Machine),F,59.0,10,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Shoulder Press (Machine),F,59.0,10,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Chest Press (Machine),F,36.0,15,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Chest Press (Machine),F,36.0,12,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Chest Press (Machine),F,36.0,10,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Triceps Extension (Cable),1,32.0,12,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Triceps Extension (Cable),F,32.0,10,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Triceps Extension (Cable),F,32.0,8,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Crunch (Machine),1,27.0,12,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Crunch (Machine),2,36.0,12,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Crunch (Machine),3,41.0,12,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Triceps Pushdown (Cable - Straight Bar),F,64.0,11,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Triceps Pushdown (Cable - Straight Bar),F,64.0,7,,,,,
83,21-02-2025 16:29,Evening Workout,5631,Triceps Pushdown (Cable - Straight Bar),F,64.0,5,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Bench Press (Barbell),1,75.0,6,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Bench Press (Barbell),F,70.0,8,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Bench Press (Barbell),F,70.0,6,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Iso-Lateral Row (Machine),1,100.0,12,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Iso-Lateral Row (Machine),F,109.0,12,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Iso-Lateral Row (Machine),F,109.0,10,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Lateral Raise (Cable),1,9.0,26,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Lateral Raise (Cable),F,9.0,14,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Lateral Raise (Cable),F,9.0,12,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Chest Press (Machine),1,41.0,12,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Chest Press (Machine),F,45.0,11,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Chest Press (Machine),F,50.0,9,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Face Pull (Cable),1,68.0,11,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Face Pull (Cable),F,68.0,8,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Face Pull (Cable),F,68.0,6,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Bicep Curl (Cable),F,16.0,24,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Bicep Curl (Cable),F,16.0,20,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Bicep Curl (Cable),F,16.0,18,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Triceps Extension (Cable),F,32.0,16,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Triceps Extension (Cable),F,32.0,14,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Triceps Extension (Cable),F,32.0,16,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Lat Pulldown (Cable),F,64.0,10,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Lat Pulldown (Cable),F,64.0,7,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Triceps Pushdown (Cable - Straight Bar),1,64.0,12,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Triceps Pushdown (Cable - Straight Bar),F,64.0,8,,,,,
84,25-02-2025 19:29,Evening Workout,6822,Triceps Pushdown (Cable - Straight Bar),F,64.0,7,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Bench Press (Barbell),1,60.0,10,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Bench Press (Barbell),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Bench Press (Barbell),2,90.0,1,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Bench Press (Barbell),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Bent Over Row (Barbell),1,40.0,16,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Bent Over Row (Barbell),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Bent Over Row (Barbell),2,60.0,14,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Bent Over Row (Barbell),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Bent Over Row (Barbell),3,60.0,14,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Bent Over Row (Barbell),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Deadlift (Barbell),1,90.0,8,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Deadlift (Barbell),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Deadlift (Barbell),F,100.0,8,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Deadlift (Barbell),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Deadlift (Barbell),F,130.0,2,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Deadlift (Barbell),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Face Pull (Cable),F,73.0,10,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Face Pull (Cable),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Face Pull (Cable),F,73.0,8,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Face Pull (Cable),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Face Pull (Cable),F,73.0,7,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Lateral Raise (Cable),F,9.0,24,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Lateral Raise (Cable),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Lateral Raise (Cable),F,9.0,14,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Lateral Raise (Cable),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Lateral Raise (Cable),F,9.0,14,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Lateral Raise (Cable),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Lat Pulldown (Cable),F,64.0,11,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Lat Pulldown (Cable),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Lat Pulldown (Cable),F,64.0,8,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Lat Pulldown (Cable),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Lat Pulldown (Cable),F,64.0,6,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Lat Pulldown (Cable),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Chest Press (Machine),1,50.0,12,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Chest Press (Machine),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Chest Press (Machine),F,50.0,9,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Chest Press (Machine),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Chest Press (Machine),F,50.0,8,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Chest Press (Machine),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Shoulder Press (Machine),F,59.0,8,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Shoulder Press (Machine),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Shoulder Press (Machine),F,59.0,5,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Shoulder Press (Machine),Rest Timer,,,,,120.0,,
85,02-03-2025 12:22,Midday Workout,7455,Preacher Curl (Machine),F,36.0,10,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Preacher Curl (Machine),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Preacher Curl (Machine),F,36.0,8,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Preacher Curl (Machine),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Preacher Curl (Machine),F,36.0,6,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Preacher Curl (Machine),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Extension (Cable),F,36.0,16,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Extension (Cable),F,36.0,12,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Extension (Cable),F,41.0,9,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Pushdown (Cable - Straight Bar),1,68.0,7,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Pushdown (Cable - Straight Bar),F,59.0,10,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Pushdown (Cable - Straight Bar),F,59.0,8,,,,,
85,02-03-2025 12:22,Midday Workout,7455,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
85,02-03-2025 12:22,Midday Workout,7455,Hammer Curl (Cable),D,45.0,10,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Bench Press (Barbell),F,80.0,4,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Bench Press (Barbell),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Bench Press (Barbell),F,75.0,6,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Bench Press (Barbell),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Bench Press (Barbell),F,75.0,6,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Bench Press (Barbell),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Shoulder Press (Machine),1,59.0,12,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Shoulder Press (Machine),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Shoulder Press (Machine),F,64.0,8,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Shoulder Press (Machine),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Shoulder Press (Machine),F,64.0,11,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Lateral Raise (Cable),F,11.0,14,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Lateral Raise (Cable),F,11.0,12,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Lateral Raise (Cable),F,11.0,12,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Chest Press (Machine),F,50.0,7,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Chest Press (Machine),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Chest Press (Machine),F,36.0,6,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Chest Press (Machine),Rest Timer,,,,,360.0,,
86,05-03-2025 16:24,Evening Workout,5867,Chest Press (Machine),F,36.0,8,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Extension (Cable),F,41.0,10,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Extension (Cable),F,41.0,9,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Extension (Cable),F,41.0,10,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Extension (Cable),F,41.0,8,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Pushdown (Cable - Straight Bar),F,64.0,10,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Pushdown (Cable - Straight Bar),F,64.0,9,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Pushdown (Cable - Straight Bar),F,64.0,8,,,,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
86,05-03-2025 16:24,Evening Workout,5867,Triceps Pushdown (Cable - Straight Bar),4,64.0,7,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Iso-Lateral Row (Machine),1,120.0,12,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Iso-Lateral Row (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Iso-Lateral Row (Machine),F,150.0,5,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Iso-Lateral Row (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Iso-Lateral Row (Machine),F,120.0,10,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Iso-Lateral Row (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Reverse Fly (Machine),F,71.0,11,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Reverse Fly (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Reverse Fly (Machine),F,71.0,9,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Reverse Fly (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Reverse Fly (Machine),F,71.0,9,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Reverse Fly (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Lat Pulldown (Cable),F,66.0,9,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Lat Pulldown (Cable),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Lat Pulldown (Cable),F,66.0,6,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Lat Pulldown (Cable),Rest Timer,,,,,180.0,,
